im_id,title,releasedYear,Genre,Director,Writter,actors,imdb_votes,imdb_rating,keywords,PolarityConfidence,Tbl_ID
tt0113972,Nick of Time,1995,"Action, Crime, Drama",John Badham,Patrick Sheane Duncan,"Johnny Depp, Courtney Chase, Charles S. Dutton, Christopher Walken","34,872",6.3," gene watson, public accountant, train union, station los, angeles accompanied yearold daughter, lynn ordinary look, sinister people, smith jones, pretending cop, smith jones, confront gene, simple choice, california governor eleanor, grant minute le lynn, die watson given, bullet name tag, westin bonaventure hotel kill, eleanor giving, afternoon speech jones, lynn van smith watch, watson order prevent, watson alerting, authority watson, find way get, seemingly impossible situation",100,1071
tt0113973,Nico Icon,1995,"Documentary, Biography, Music",Susanne Ofteringer,Susanne Ofteringer (screenplay),"Nico, Tina Aumont, Christian Päffgen, Edith Boulogne",583,7.3," many life christa, german mdchen, supermodel glamorous diva, cult item junkie, many face woman realize, bring care, enough live",66.6667,1072
tt0113986,Nine Months,1995,"Comedy, Romance",Chris Columbus,"Patrick Braoudé (film ""Neuf mois""), Chris Columbus (screenplay)","Hugh Grant, Julianne Moore, Tom Arnold, Joan Cusack","31,832",5.5," samuel life, perfect find, face issue come, father entertaining way",-80,1073
tt0113987,Nixon,1995,"Biography, Drama, History",Oliver Stone,"Stephen J. Rivele, Christopher Wilkinson, Oliver Stone","Anthony Hopkins, Joan Allen, Powers Boothe, Ed Harris","25,845",7.1," stone exploration, former president richard, strict quaker, political striving law school, courtship wife pat contradiction, character revealed, early vicious campaign, gahagan douglas, oddly masochistic checker, speech defeat hand, envied john kennedy, presidential election, followed loss, california gubernatorial race, signal end career, lacking charisma, nixon remains brilliant, political operator, seizing opportunity provided, antiwar movement, take presidency, office running, presidential election, paranoia come, full flower, triggering watergate",43.5294,1074
tt0114011,Now and Then,1995,"Comedy, Drama, Romance",Lesli Linka Glatter,I. Marlene King,"Christina Ricci, Rosie O'Donnell, Thora Birch, Melanie Griffith","23,029",6.8," roberta teeny samantha, chrissy busy, remembered promise made, greatest summer life",100,1075
tt0114039,Once Upon a Time... When We Were Colored,1995,"Drama, Romance",Tim Reid,"Clifton L. Taulbert (book), Paul W. Cooper (screenplay)","Al Freeman Jr., Phylicia Rashad, Leon, Paula Kelly",429,7.2," film relates, afroamerican community, colored town, live depend world racist, told boy called, cliff spent childhood, see life community joy sorrow, live others, better life, north remaining, thing come serious situation, prominent businessman, white competitor, racist intimidation response community, make decision, submit meekly, finally fight right",-100,1076
tt0114048,Operation Dumbo Drop,1995,"Action, Adventure, Comedy",Simon Wincer,"James Morris (story), Gene Quintano, Jim Kouf","Danny Glover, Ray Liotta, Denis Leary, Doug E. Doug","7,486",5," vietnam war village, american force, spy ho chi minh, trail sacred elephant, vietnamese army, american villager, elephant ceremony, week captain, sam cahill, easygoing man heading, home hotheaded, replacement captain, tc doyle scrounge, elephant help, sneaky supply, warrant officer, david poole luckless farmboy, lawrence farley shorttimer, harvey ashford transport, vietnam get, village time, running sort, transport problem personality, conflict nva, squad want american village",100,1077
tt0114057,Othello,1995,"Drama, Romance",Oliver Parker,"Oliver Parker (adaptation), William Shakespeare (play)","Laurence Fishburne, Irène Jacob, Kenneth Branagh, Nathaniel Parker","8,023",6.9," iago convinces, moor venice wife desdemona, manipulative character agenda plot, jealousy rage transpires, shakespearean tale",42,1078
tt0114069,Outbreak,1995,"Action, Drama, Thriller",Wolfgang Petersen,"Laurence Dworet, Robert Roy Pool","Dustin Hoffman, Rene Russo, Morgan Freeman, Kevin Spacey","97,016",6.6," july motaba, river valley, zaire virus mortality, rate start, infecting people, virus becomes, motaba virus, cause severe, bleeding liquefies, organ killing, day virus wipe, motaba river valley, devastatingly huge fire, bomb dropped, motaba river valley order reduce, chance infection bomb, dropped order, general donald mcclintock, army surgeon, general bill ford idea, outbreak motaba river, valley united state, army medical research, institute infectious disease, usamriid located, fort detrick maryland, colonel sam, daniel research, motaba virus, so exwife roberta, work center disease, control prevention cdc, atlanta georgia monkey, motaba virus, ship heading, monkey arrival people cedar, creek california start becoming, infected virus sam roberta, head cedar, creek fellow doctor casey, schuler start, monkey thinking, monkey key, finding cure, way sam, vital information president united, mcclintock ford possession, serum made, cure virus mcclintock, stop ford, mcclintock succeeded, want drop, cedar creek kind, firebomb dropped motaba river, roberta figure virus cedar, creek outbreak new strain, motaba virus, airborne strain, contagious flu, new serum, new strain, sam roberta, stop mcclintock town blown",40,1079
tt0114095,Party Girl,1995,Comedy,Daisy von Scherler Mayer,"Harry Birckmayer (screenplay), Harry Birckmayer (story), Sheila Gaffney (story), Daisy von Scherler Mayer (screenplay), Daisy von Scherler Mayer (story)","Parker Posey, Anthony DeSando, Guillermo Díaz, Donna Mitchell","3,829",6.6," mary freespirited young woman, new york apartment, high fashion wardrobe call, godmother librarian bail, money arrested",53.8462,1080
tt0114113,The Perez Family,1995,"Comedy, Romance, Drama",Mira Nair,"Christine Bell (novel), Robin Swicord (screenplay)","Marisa Tomei, Alfred Molina, Anjelica Huston, Chazz Palminteri","1,850",6.1," attempt secure sponsor, unlikely group cuban refugee, become family, immigration naturalization service, give family, priority others, political prisoner hasnt seen, year disaffected, sugarcane cutter fall, love excitable brother, general confusion, romantic entaglements, final confrontation",-20,1081
tt0114117,Persuasion,1995,"Drama, Romance",Roger Michell,"Jane Austen (novel), Nick Dear (screenplay)","Amanda Root, Ciarán Hinds, Susan Fleetwood, Corin Redgrave","8,758",7.7," elliot daughter, aristocratic family, persuaded break, frederick wentworth, young seaman",45.7143,1082
tt0114134,The Pillow Book,1996,Drama,Peter Greenaway,"Sei Shonagon (book), Peter Greenaway, Sei Shonagon","Vivian Wu, Yoshi Oida, Ken Ogata, Hideko Yoshida","11,273",6.7," young girl japan nagikos, father paint character, face aunt, pillow book, diary century, ladyinwaiting nagiko grows, obsessed book paper writing, body sexual, odyssey creation, book parfait mlange, western film image",100,1083
tt0114148,Pocahontas,1995,"Animation, Adventure, Drama","Mike Gabriel, Eric Goldberg","Carl Binder, Susannah Grant, Philip LaZebnik, Glen Keane (story), Joe Grant (story), Ralph Zondag (story), Burny Mattinson (story), Ed Gombert (story), Kaan Kalyon (story), Francis Glebas (story), Rob Gibbs (story), Bruce Morris (story), Todd Kurosawa (story), Duncan Marjoribanks (story), Chris Buck (story), Mike Gabriel (based on an idea by), Andrew Chapman (additional story development), Randy Cartwright (additional story development), Will Finn (additional story development), Broose Johnson (additional story development), T. Daniel Hofstedt (additional story development), David Pruiksma (additional story development), Nik Ranieri (additional story development), Vincent DeFrances (additional story development), Tom Mazzocco (additional story development), Don Dougherty (additional story development), Jorgen Klubien (additional story development)","Joe Baker, Christian Bale, Irene Bedard, Billy Connolly","138,848",6.7," disney animated tale romance, indian woman, pocahontas capt john smith journeyed, new world settler begin, fresh life, powhatan disapproves relationship want, marry native, warrior meanwhile smith, englishman hope rob, american gold, love smith save",74.6667,1084
tt0114168,Powder,1995,"Drama, Fantasy, Mystery",Victor Salva,Victor Salva,"Mary Steenburgen, Sean Patrick Flanery, Lance Henriksen, Jeff Goldblum","26,132",6.6," sheriff barnum, investigates death, rural resident discovers teenage, grandson living basement, raised grandparent experienced, world book, leaving family, farm sent, state home boy, trouble fitting, socially odd appearance, unusual ability, small town, resident fear ridicule, afraid begin, view potential gift",100,1085
tt0114214,The Quick and the Dead,1995,"Action, Romance, Thriller",Sam Raimi,Simon Moore,"Sharon Stone, Gene Hackman, Russell Crowe, Leonardo DiCaprio","74,472",6.4," female gunslinger, small dingy, prairie town, secret reason, local preacher cort thrown, saloon door townfolk signing, gun competition pot, huge sum money rule follow, rule man, contest herod herod, owner leader ruler, town seems, little gunshowoff, preacher use outlaw rode, fight cort, use gun kill, herod acknowledging, cort best, line thinking, get someone killed",27.5,1086
tt0114266,Rendezvous in Paris,1995,"Comedy, Romance",Éric Rohmer,Éric Rohmer,"Clara Bellar, Antoine Basler, Mathias Mégard, Judith Chancel","1,188",7.6," story love, theme date paris",100,1087
tt0114272,Restoration,1995,"Biography, Drama, History",Michael Hoffman,"Rose Tremain (novel), Rupert Walters (screenplay)","Robert Downey Jr., Sam Neill, David Thewlis, Polly Walker","7,995",6.7," young physician robert merivel found, service king charles, save life, dear king merivel join king, court life, high life, provided someone, position merivel, marry king mistress order, divert suspicion, mistress given, order king, love situation, worsens merivel, new wife, merivel position wealth fall, grace leaf merivel, started travel, reunion old friend, rediscovers love true medicine, really mean physician",62,1088
tt0114279,Richard III,1995,"Drama, Sci-Fi, War",Richard Loncraine,"William Shakespeare (play), Ian McKellen, Richard Loncraine","Christopher Bowen, Edward Jewesbury, Ian McKellen, Bill Paterson","12,413",7.5," william shakespeare, classic play, present setting, civil war, erupted house, lancaster side, british throne, hoping bring, freedom country, opposing house, york commanded infamous richard, rule fascist government, install dictator monarch",100,1089
tt0114287,Rob Roy,1995,"Adventure, Biography, History",Michael Caton-Jones,Alan Sharp (screenplay),"Liam Neeson, Jessica Lange, John Hurt, Tim Roth","36,835",6.9," highland scotland rob, roy try, small town, future borrowing, money local nobility, buy cattle herd, market money, forced robin, hood lifestyle, defend family",10,1090
tt0114303,Rough Magic,1995,"Comedy, Drama, Romance",Clare Peploe,"James Hadley Chase (novel), Robert Mundi (screenplay), William Brookfield (screenplay), Clare Peploe (screenplay)","Bridget Fonda, Russell Crowe, Jim Broadbent, D.W. Moffett","1,603",5.5," rough magic, tell story, happens pretty apprentice, magician go, mexico escape fianc, wealthy politician, mayan shaman, ancient principle magic trailed, detective hired, former photojournalist, hiroshima photojournalist join search, mayan shaman fall love, shaman drink, potion empowers, magic potion, lifechanging effect, relationship companion strange, experience brought",100,1091
tt0114345,The Scarlet Letter,1995,"Drama, Romance",Roland Joffé,"Nathaniel Hawthorne (novel), Douglas Day Stewart (screenplay)","Demi Moore, Gary Oldman, Robert Duvall, Lisa Andoh","13,002",5.2," massachusetts bay, colony puritan, uneasy truce hester arrives, seeking independence awaiting, husband establishes independence, house befriending, quaker outsider passion, draw young pastor, feel learn husband, died hand, indian consummate love child born, day hester, scarlet letter husband appears, year indian, calling chillingworth, seek revenge, searching hesters, stirring fear, murderous plot succeed",34.5455,1092
tt0114367,Screamers,1995,"Sci-Fi, Thriller",Christian Duguay,"Philip K. Dick (short story ""Second Variety""), Dan O'Bannon (screenplay), Miguel Tejada-Flores (screenplay)","Peter Weller, Roy Dupuis, Jennifer Rubin, Andrew Lauer","22,085",6.4," sirius year distant mining, planet ravaged, decade war scientist, selfreplicating race killing, device known, screamer designed purpose hunt, destroy enemy life, form man, greatest weapon, human guidance, new mission, obliterate life col hendricksson, peter weller commander, handful alliance soldier, still alive sirius, political leader, disgusted atrocity neverending, war hendricksson, separate peace, economic bloc, decimated force, treacherous wasteland, deadliest threat",8.88889,1093
tt0114388,Sense and Sensibility,1995,"Drama, Romance",Ang Lee,"Jane Austen (novel), Emma Thompson (screenplay)","James Fleet, Tom Wilkinson, Harriet Walter, Kate Winslet","86,524",7.7," mr dashwood dy, bulk estate son, marriage leaf, second wife, daughter elinor marianne, margaret straitened, circumstance taken, kindly cousin lack, fortune affect, marriageability practical elinor, romantic marianne, elinor form attachment, ferrars family disapproves, mr jennings, try match, worthy rich colonel, brandon marianne, dashing fiery john, taste relationship",74.6667,1094
